,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
3977,U001,200769623,WAL-MAR llc,2020-05-17 04:40:32.390625000,2020.0,1930855011.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,8758.45,60,,,,4,5,2020,19,5,2020,4,5,2020,32,2971,
3978,U001,200786288,FAMILY foundation,2020-04-28 17:02:05.718750000,2020.0,1930796863.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAC6,13443.99,60,,,,17,4,2020,2,5,2020,17,4,2020,24,906,
3979,U001,200712105,WALG ,2020-05-26 20:46:04.343750000,2020.0,1930669486.0,2020-03-18 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAGD,2860.86,60,,,,18,3,2020,22,5,2020,18,3,2020,31,2975,0-15
3980,U001,200707822,PUBLI ,2020-04-14 04:26:01.601562500,2020.0,1930717747.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAA8,139160.14,60,,,,29,3,2020,13,4,2020,29,3,2020,19,2182,0-15
3981,U001,200762301,C&S WH co,2020-05-11 04:16:12.804687500,2020.0,1930832147.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAC6,5607.69,60,,,,27,4,2020,12,5,2020,27,4,2020,24,440,
3982,U001,200750051,ALBER co,2020-05-09 06:15:52.781250000,2020.0,1930814280.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,1172.53,60,,,,23,4,2020,8,5,2020,23,4,2020,19,57,0-15
3983,U001,200705372,FR us,2020-04-06 05:50:35.812500000,2020.0,1930675610.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,117035.29,60,,,,21,3,2020,5,4,2020,21,3,2020,19,1010,0-15
3984,U001,200769623,WAL-MAR foundation,2020-04-11 01:41:01.835937500,2020.0,1930704403.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,55261.99,60,,,,26,3,2020,10,4,2020,26,3,2020,32,2969,0-15
3985,U001,200723794,MID MO foundation,2020-04-25 15:59:25.140625000,2020.0,1930763495.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,87232.4,60,,,,9,4,2020,24,4,2020,9,4,2020,19,2896,0-15
3986,U001,200769623,WAL-MAR foundation,2020-04-07 12:15:30.105468750,2020.0,1930684634.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,1898.2,60,,,,23,3,2020,7,4,2020,23,3,2020,32,2969,0-15
3987,U001,200793513,KROGER foundation,2020-04-29 13:01:57.433593750,2020.0,1930782925.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,61610.45,60,,,,14,4,2020,29,4,2020,14,4,2020,19,1560,0-15
3988,U001,200769623,WAL-MAR co,2020-04-02 17:49:31.687500000,2020.0,1930654179.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,19825.35,60,,,,16,3,2020,31,3,2020,16,3,2020,32,2966,0-15
3989,U001,200726979,BJ'S  us,2020-04-20 13:16:54.921875000,2020.0,1930783278.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,30583.99,60,,,,4,4,2020,19,4,2020,4,4,2020,19,331,0-15
3990,U001,100035877,DUNKIN trust,2020-03-25 14:16:43.531250000,2020.0,1930583656.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,10783.72,60,,,,6,3,2020,21,3,2020,6,3,2020,19,849,0-15
3991,U001,200726979,BJ'S  associates,2020-04-18 16:18:10.890625000,2020.0,1930774824.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,277.82,60,,,,3,4,2020,18,4,2020,3,4,2020,19,322,0-15
3992,U001,200769623,WAL-MAR associates,2020-05-05 16:21:34.968750000,2020.0,1930822300.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAH4,1898.9,60,,,,25,4,2020,10,5,2020,25,4,2020,32,2965,
3993,U001,200780383,MEIJ co,2020-05-15 03:01:19.531250000,2020.0,1930855430.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,5047.45,60,,,,4,5,2020,19,5,2020,4,5,2020,19,1811,
3994,U001,200744019,TARG corp,2020-05-17 22:16:40.031250000,2020.0,1930834434.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,27846.02,60,,,,29,4,2020,14,5,2020,29,4,2020,19,2762,0-15
3995,U001,200769623,WAL-MAR co,2020-05-06 20:19:03.093750000,2020.0,1930827427.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAH4,1898.9,60,,,,26,4,2020,11,5,2020,26,4,2020,32,2966,
3996,U001,200148860,DOLLA us,2020-03-19 11:16:46.000000000,2020.0,1930632832.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAA8,15335.04,60,,,,14,3,2020,29,3,2020,14,3,2020,19,807,
3997,CA02,140104552,THE NO corporation,2020-05-05 21:27:57.000000000,2020.0,2960627531.0,2020-04-08 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-15 00:00:00.000000000,CA10,50685.15899999999,60,,,,8,4,2020,25,4,2020,15,4,2020,4,2896,0-15
3998,U001,200786288,FAMILY us,2020-04-20 23:35:43.346679688,2020.0,1930753013.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAC6,13176.3,60,,,,6,4,2020,21,4,2020,6,4,2020,24,911,
3999,U001,200762950,HAR ,2020-05-03 22:09:43.093750000,2020.0,1930799215.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,35271.92,60,,,,18,4,2020,3,5,2020,18,4,2020,19,1205,0-15
4000,U001,200772670,ASSOCIAT corporation,2020-04-21 14:26:30.109375000,2020.0,1930752513.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAU5,51859.22,60,,,,5,4,2020,20,4,2020,5,4,2020,42,191,0-15
4001,U001,200726979,BJ'S  us,2020-03-25 22:41:58.109375000,2020.0,1930636898.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,609.59,60,,,,10,3,2020,25,3,2020,10,3,2020,19,331,0-15
4002,U001,200416837,DEC corp,2020-04-29 00:00:55.437500000,2020.0,1930857755.0,2020-05-05 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,2567.95,60,,,,5,5,2020,11,5,2020,1,5,2020,34,716,
4003,U001,200769623,WAL-MAR associates,2020-03-27 17:43:30.406250000,2020.0,1930628299.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,8984.79,60,,,,10,3,2020,25,3,2020,10,3,2020,32,2965,0-15
4004,U001,200769623,WAL-MAR us,2020-03-29 01:01:55.562500000,2020.0,1930648050.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,2698.84,60,,,,13,3,2020,28,3,2020,13,3,2020,32,2974,0-15
4005,U001,200769623,WAL-MAR corporation,2020-05-10 20:00:54.281250000,2020.0,1930837503.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAH4,34143.36,60,,,,29,4,2020,14,5,2020,29,4,2020,32,2968,
4006,U001,200726979,BJ'S  in,2020-05-01 06:24:41.636718750,2020.0,1930791377.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,99.54,60,,,,16,4,2020,1,5,2020,16,4,2020,19,327,0-15
4007,U001,200759878,SA trust,2020-04-17 19:25:56.609375000,2020.0,1930724674.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,20733.06,60,,,,1,4,2020,16,4,2020,1,4,2020,32,2372,0-15
4008,U001,200769623,WAL-MAR foundation,2020-03-22 21:14:11.453125000,2020.0,1930599000.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,15029.38,60,,,,5,3,2020,20,3,2020,5,3,2020,32,2969,0-15
4009,U001,200761734,H E BUT systems,2020-04-07 09:06:35.199218750,2020.0,1930692440.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,37838.75,60,,,,24,3,2020,8,4,2020,24,3,2020,19,1180,
4010,U001,200769623,WAL-MAR systems,2020-04-01 17:53:27.343750000,2020.0,1930652914.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,23541.76,60,,,,15,3,2020,30,3,2020,15,3,2020,32,2972,0-15
4011,U001,200769623,WAL-MAR trust,2020-05-14 05:41:05.906250000,2020.0,1930853794.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,1414.68,60,,,,3,5,2020,18,5,2020,3,5,2020,32,2973,
4012,U001,200704045,RA corp,2020-05-17 00:48:45.031250000,2020.0,1930829818.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,22684.52,60,,,,27,4,2020,12,5,2020,27,4,2020,19,2223,0-15
4013,U001,200762301,C&S WH corporation,2020-04-27 08:43:18.867187500,2020.0,1930778153.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAC6,5966.23,60,,,,13,4,2020,28,4,2020,13,4,2020,24,442,
4014,U001,200769623,WAL-MAR corporation,2020-04-26 09:51:56.921875000,2020.0,1930768365.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAH4,14433.41,60,,,,9,4,2020,24,4,2020,9,4,2020,32,2968,0-15
4015,U001,200752302,KROGER ,2020-04-05 21:36:51.953125000,2020.0,1930673713.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,18180.45,60,,,,20,3,2020,4,4,2020,20,3,2020,19,1555,0-15
4016,U001,200936373,SUPE foundation,2020-05-19 00:44:59.078125000,2020.0,1930861087.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,149189.39,60,,,,5,5,2020,20,5,2020,5,5,2020,19,2631,
4017,U001,200706844,WINC trust,2020-04-14 01:46:13.437500000,2020.0,1930716465.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,53560.23,60,,,,22,3,2020,6,4,2020,22,3,2020,19,3031,0-15
4018,U001,200704045,RA ,2020-05-20 06:09:45.843750000,2020.0,1930847521.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,24954.39,60,,,,1,5,2020,16,5,2020,1,5,2020,19,2220,0-15
4019,U001,200803720,DEC associates,2020-03-27 23:31:55.125000000,2020.0,1930765397.0,2020-04-10 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM1,16368.94,60,,,,10,4,2020,8,4,2020,1,4,2020,33,714,
4020,U001,200769623,WAL-MAR in,2020-03-21 06:39:36.914062500,2020.0,1930609470.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,3592.44,60,,,,6,3,2020,21,3,2020,6,3,2020,32,2970,0-15
4021,U001,200769623,WAL-MAR trust,2020-04-01 07:27:13.906250000,2020.0,1930645173.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAH4,13265.43,60,,,,14,3,2020,29,3,2020,14,3,2020,32,2973,0-15
4022,U001,200769623,WAL-MAR co,2020-03-28 19:27:15.703125000,2020.0,1930643052.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,13347.22,60,,,,11,3,2020,26,3,2020,11,3,2020,32,2966,0-15
4023,U001,200769623,WAL-MAR us,2020-04-15 23:57:08.125000000,2020.0,1930709047.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,13074.13,60,,,,30,3,2020,14,4,2020,30,3,2020,32,2974,0-15
4024,U001,200769623,WAL-MAR associates,2020-03-20 16:12:04.812500000,2020.0,1930586627.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAH4,18884.23,60,,,,3,3,2020,18,3,2020,3,3,2020,32,2965,0-15
4025,CA02,140104409,LOB systems,2020-04-05 04:34:39.406250000,2020.0,2960620447.0,2020-03-13 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,31169.039999999997,60,,,,13,3,2020,2,4,2020,23,3,2020,4,1630,0-15
4026,U001,200711029,WEGMAN corp,2020-04-04 03:29:25.937500000,2020.0,1930637291.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,59621.24,60,,,,11,3,2020,26,3,2020,11,3,2020,19,2994,0-15
4027,U001,200707822,PUBLI ,2020-04-25 13:28:00.265625000,2020.0,1930767581.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,106764.43,60,,,,8,4,2020,23,4,2020,8,4,2020,19,2182,0-15
4028,U001,200769623,WAL-MAR co,2020-05-17 05:01:05.656250000,2020.0,1930853504.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,26229.85,60,,,,4,5,2020,19,5,2020,4,5,2020,32,2966,
4029,U001,200726979,BJ'S  ,2020-05-19 23:16:06.974609375,2020.0,1930856624.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,380.77,60,,,,5,5,2020,20,5,2020,5,5,2020,19,321,
4030,U001,200769623,WAL-MAR corp,2020-04-06 10:28:16.941406250,2020.0,1930682694.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,6649.13,60,,,,22,3,2020,6,4,2020,22,3,2020,32,2967,0-15
4031,U001,200707822,PUBLI in,2020-05-21 20:47:47.578125000,2020.0,1930851534.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,18433.34,60,,,,4,5,2020,19,5,2020,4,5,2020,19,2188,0-15
4032,U001,100000222,SMITHFIE co,2020-05-24 07:26:24.187500000,2020.0,1930829873.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,8552.89,60,,,,29,4,2020,14,5,2020,29,4,2020,19,2896,0-15
4033,U001,100030014,BASIX  trust,2020-03-25 15:03:09.187500000,2020.0,1930635108.0,2020-03-10 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAD1,88231.0,60,,,,10,3,2020,30,3,2020,10,3,2020,26,253,
4034,U001,200443644,BEN E KE corporation,2020-05-06 06:53:55.625000000,2020.0,1930784333.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,40795.68,60,,,,15,4,2020,30,4,2020,15,4,2020,19,2896,0-15
4035,U001,200711029,WEGMAN llc,2020-04-10 10:07:14.437500000,2020.0,1930665522.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,24669.34,60,,,,17,3,2020,1,4,2020,17,3,2020,19,2998,0-15
4036,U001,200036413,REINHA ,2020-04-15 19:42:37.031250000,2020.0,1930691965.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,27765.11,60,,,,27,3,2020,11,4,2020,27,3,2020,19,2256,0-15
4037,U001,200769623,WAL-MAR llc,2020-04-04 07:38:26.859375000,2020.0,1930665770.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,57052.75,60,,,,18,3,2020,2,4,2020,18,3,2020,32,2971,0-15
4038,U001,200353024,DECA in,2020-03-12 18:25:19.312500000,2020.0,1930606178.0,2020-03-05 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,331.08,60,,,,5,3,2020,24,3,2020,1,3,2020,36,730,
4039,U001,200726979,BJ'S  co,2020-03-21 01:20:49.820312500,2020.0,1930603611.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,990.86,60,,,,5,3,2020,20,3,2020,5,3,2020,19,323,0-15
4040,U001,200726979,BJ'S  ,2020-04-03 07:45:27.232421875,2020.0,1930669936.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,33.18,60,,,,19,3,2020,3,4,2020,19,3,2020,19,321,0-15
4041,U001,200769623,WAL-MAR trust,2020-05-02 20:53:52.281250000,2020.0,1930784395.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,51885.88,60,,,,15,4,2020,30,4,2020,15,4,2020,32,2973,0-15
4042,U001,200407025,ALBERT co,2020-05-01 09:17:06.515625000,2020.0,1930781283.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,66866.07,60,,,,15,4,2020,30,4,2020,15,4,2020,19,68,0-15
4043,U001,200726979,BJ'S  co,2020-04-30 06:10:51.906250000,2020.0,1930779528.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,138.04,60,,,,13,4,2020,28,4,2020,13,4,2020,19,323,0-15
4044,U001,200794332,COST us,2020-03-17 21:24:52.445312500,2020.0,1930585674.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAAX,2519.37,60,,,,4,3,2020,19,3,2020,4,3,2020,21,633,
4045,U001,200772670,ASSOCIAT ,2020-04-12 03:29:00.937500000,2020.0,1930711078.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAU5,261.33,60,,,,27,3,2020,11,4,2020,27,3,2020,42,187,0-15
4046,U001,200337148,COAS us,2020-03-29 20:18:27.531250000,2020.0,1930632674.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,7468.88,60,,,,13,3,2020,28,3,2020,13,3,2020,19,568,0-15
4047,U001,200744019,TARG co,2020-05-25 07:03:08.531250000,2020.0,1930855924.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,12566.18,60,,,,5,5,2020,20,5,2020,5,5,2020,19,2761,0-15
4048,U001,200429605,THE D corp,2020-03-23 18:27:05.281250000,2020.0,1930593339.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,6615.67,60,,,,4,3,2020,19,3,2020,4,3,2020,19,2896,0-15
4049,U001,200779051,AFFILI in,2020-04-09 03:00:46.109375000,2020.0,1930684578.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,89585.89,60,,,,23,3,2020,7,4,2020,23,3,2020,19,2896,0-15
4050,CA02,140105963,KEYBRA systems,2020-03-27 19:29:20.250000000,2020.0,2960617152.0,2020-02-27 00:00:00.000000000,2020-03-09 00:00:00.000000000,2020-02-28 00:00:00.000000000,CA10,25727.226,60,,,,27,2,2020,9,3,2020,28,2,2020,4,2896,16-30
4051,U013,100011958,IND ,2020-04-27 01:55:06.500000000,2020.0,1991839548.0,2020-03-06 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAVF,38898.99,60,,,,6,3,2020,20,4,2020,6,3,2020,50,2896,0-15
4052,U001,200712105,WALG ,2020-04-13 01:41:05.437500000,2020.0,1930660665.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,105141.5,60,,,,17,3,2020,1,4,2020,17,3,2020,19,2975,0-15
4053,U001,200707741,SMART &  llc,2020-05-07 17:13:39.500000000,2020.0,1930807971.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,12252.23,60,,,,20,4,2020,5,5,2020,20,4,2020,19,2505,0-15
4054,U001,200769623,WAL-MAR trust,2020-05-15 05:41:05.906250000,2020.0,1930854848.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,2025.11,60,,,,4,5,2020,19,5,2020,4,5,2020,32,2973,
4055,U001,200759878,SA us,2020-05-01 19:24:33.875000000,2020.0,1930783275.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,24131.44,60,,,,15,4,2020,30,4,2020,15,4,2020,32,2373,0-15
4056,U001,200437182,FOOD  systems,2020-03-18 10:23:55.093750000,2020.0,1930566322.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,10174.64,60,,,,27,2,2020,13,3,2020,27,2,2020,19,2896,0-15
4057,U001,200418007,AM ,2020-05-04 06:21:15.593750000,2020.0,1930819708.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,4714.08,60,,,,23,4,2020,8,5,2020,23,4,2020,19,87,
4058,U001,200762301,C&S WH in,2020-04-06 19:14:20.570312500,2020.0,1930676236.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAC6,25705.9,60,,,,22,3,2020,6,4,2020,22,3,2020,24,444,0-15
4059,U001,200754142,TRIP trust,2020-04-26 08:37:59.265625000,2020.0,1930782396.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,1876.43,60,,,,14,4,2020,29,4,2020,14,4,2020,19,2896,
4060,U001,200769623,WAL-MAR systems,2020-04-11 00:51:59.554687500,2020.0,1930705614.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,49942.81,60,,,,26,3,2020,10,4,2020,26,3,2020,32,2972,0-15
4061,U001,200833713,JETRO associates,2020-05-15 12:16:41.718750000,2020.0,1930854865.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,4412.71,60,,,,4,5,2020,19,5,2020,4,5,2020,19,1401,
4062,CA02,140104429,COSTCO llc,2020-04-04 23:55:26.531250000,2020.0,2960621576.0,2020-03-18 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,CA10,8146.403999999999,60,,,,18,3,2020,30,3,2020,20,3,2020,4,641,0-15
4063,U001,200769623,WAL-MAR in,2020-03-27 21:20:25.187500000,2020.0,1930632245.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,13693.2,60,,,,10,3,2020,25,3,2020,10,3,2020,32,2970,0-15
4064,U001,200769623,WAL-MAR systems,2020-05-05 13:06:50.703125000,2020.0,1930806597.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,50340.82,60,,,,23,4,2020,8,5,2020,23,4,2020,32,2972,
4065,U001,200726979,BJ'S  corporation,2020-04-03 19:27:53.156250000,2020.0,1930670660.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,768.99,60,,,,19,3,2020,3,4,2020,19,3,2020,19,325,0-15
4066,U001,200769623,WAL-MAR corp,2020-05-02 00:41:24.312500000,2020.0,1930802913.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,6231.34,60,,,,21,4,2020,6,5,2020,21,4,2020,32,2967,
4067,U001,200762301,C&S WH ,2020-05-11 02:40:37.375000000,2020.0,1930654415.0,2020-03-16 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAGD,35917.39,60,,,,16,3,2020,20,5,2020,16,3,2020,31,438,
4068,U001,200793088,DEMOU co,2020-04-05 18:50:07.968750000,2020.0,1930671001.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,94775.73,60,,,,20,3,2020,4,4,2020,20,3,2020,19,2896,0-15
4069,U001,200769623,WAL-MAR corp,2020-03-21 21:07:16.997070312,2020.0,1930611071.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,232.68,60,,,,7,3,2020,22,3,2020,7,3,2020,32,2967,
4070,U001,200875006,KROGER corporation,2020-04-26 16:09:26.312500000,2020.0,1930793550.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,102439.69,60,,,,16,4,2020,1,5,2020,16,4,2020,19,1559,
4071,U001,200750051,ALBER foundation,2020-04-13 12:28:08.140625000,2020.0,1930714041.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,105179.42,60,,,,27,3,2020,11,4,2020,27,3,2020,19,60,0-15
4072,U001,200769623,WAL-MAR foundation,2020-04-23 21:14:11.453125000,2020.0,1930747475.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,16334.67,60,,,,6,4,2020,21,4,2020,6,4,2020,32,2969,0-15
